model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,2.951660156,2.96754694,0.015987452,2.93567276,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.901754141,2.987807989,0.006944004,2.8948102,0.001258704,1,0.969550397,0.973193303
0.001L2_cc_state,2.952926636,2.957269907,0.016528236,2.936398506,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.735612154,2.815769672,0.008611742,2.727000475,0.002225237,1,0.964151614,0.963783896
0.001L2_cc_state,2.956311464,2.991305351,0.017547825,2.938763618,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.950561523,2.987605572,0.008670755,2.941890717,0.000594378,1,0.962027375,0.96267667
0.001L2_cc_state,2.949223995,2.934210777,0.016303392,2.932920694,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.917835236,2.989552975,0.008053859,2.909781456,0.002681825,1,0.966777364,0.973763347
0.001L2_cc_state,2.946734667,2.987311125,0.01610503,2.93062973,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.8859303,2.857857704,0.013444817,2.872485399,0.004676121,1,0.940251917,0.945232091
0.001L2_cc_state,2.946269989,2.973166227,0.016211731,2.930058241,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.911260843,2.987147331,0.009356305,2.901904583,0.000825588,1,0.962134358,0.968212476
0.001L2_cc_state,2.946536541,2.949783564,0.016590575,2.929945946,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.838884115,2.897951603,0.011576298,2.827307701,0.00318265,1,0.950214575,0.949705855
0.001L2_cc_state,2.9407444,2.94843626,0.015240236,2.925504208,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.882581472,2.872384071,0.010491363,2.872090101,0.000480397,1,0.955034804,0.956296539
0.001L2_cc_state,2.943530798,2.930753469,0.016491484,2.927039385,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.920864582,2.964990616,0.00958564,2.911278963,0.001196421,1,0.959094486,0.962910571
0.001L2_cc_state,2.94464922,2.908535242,0.01631368,2.928335428,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.060153484,3.017701626,0.009762054,3.050391436,0.001101175,1,0.953842459,0.959405597
