model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_Slap,2.904721975,2.912766695,0.00434821,2.900373697,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.778002739,2.754253387,0.006906431,2.77109623,0.001048052,1,0.969282479,0.970709948
0.001L2_Slap,2.903756142,2.928658247,0.004015638,2.899740458,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.649834156,2.708469152,0.001674088,2.648159981,0.000583656,1,0.993063984,0.994351305
0.001L2_Slap,2.904294491,2.904531717,0.004042466,2.900252104,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.648472548,2.694598198,0.001592179,2.646880388,0.000343392,1,0.993740145,0.995082516
0.001L2_Slap,2.904053926,2.900244951,0.00405918,2.89999485,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.735276699,2.758702993,0.001912053,2.733364582,0.000427955,1,0.992428099,0.993172749
0.001L2_Slap,2.902626514,2.911705732,0.004064041,2.898562431,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,3.02282095,2.992901325,0.006274559,3.016546488,0.000323811,1,0.969579896,0.970310866
0.001L2_Slap,2.902236462,2.926163435,0.004032141,2.898204327,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.87747097,2.896212101,0.001863264,2.875607729,0.00044185,1,0.992109088,0.991404684
0.001L2_Slap,2.902286053,2.904422283,0.003802801,2.898483276,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.72497344,2.770067215,0.003722976,2.721250534,0.000740325,1,0.985136713,0.985776577
0.001L2_Slap,2.903030634,2.897746086,0.004455506,2.898575068,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.876300097,2.924405813,0.00218835,2.874111652,0.002428081,1,0.990627732,0.990231789
0.001L2_Slap,2.901959181,2.900838614,0.004191352,2.897767782,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.849164486,2.875438452,0.005167488,2.843997002,0.001460709,1,0.976623779,0.977571975
0.001L2_Slap,2.902040958,2.894405842,0.004041705,2.897999287,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.715008259,2.721059322,0.003381179,2.711627007,0.000460176,1,0.985273964,0.982476794
0.001L2_Slap,2.901114464,2.900427341,0.003953481,2.897161007,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.77822423,2.76325798,0.007423253,2.770801067,0.000754767,1,0.966820744,0.966064278
0.001L2_Slap,2.903224468,2.950275183,0.004359689,2.898864746,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.704990625,2.776445866,0.005314067,2.699676514,0.000579477,1,0.978755758,0.98046477
0.001L2_Slap,2.901511431,2.926074505,0.004024854,2.897486687,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.755157709,2.77735424,0.002529938,2.75262785,0.000948261,1,0.988921499,0.988698702
0.001L2_Slap,2.900663137,2.92040062,0.004193658,2.896469593,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.906904459,2.921127081,0.001968508,2.904935837,0.000552604,1,0.992104279,0.991734109
0.001L2_Slap,2.900614023,2.891581297,0.004020314,2.896593809,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.878887892,2.890470505,0.003840128,2.875047684,0.0006584,1,0.982142192,0.981373828
0.001L2_Slap,2.90096283,2.888136387,0.004625107,2.896337748,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.827007532,2.843339443,0.00139396,2.825613499,0.000702354,1,0.993697679,0.99089098
0.001L2_Slap,2.90376091,2.869903803,0.005183351,2.898577452,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.714661598,2.755095243,0.002935475,2.711726189,0.003670976,1,0.988041997,0.981224673
0.001L2_Slap,2.903501034,2.870952606,0.004734699,2.898766279,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.853659391,2.788704872,0.012530832,2.841128588,0.002604828,1,0.94217245,0.974527528
0.001L2_Slap,2.900033712,2.889147043,0.00439712,2.895636559,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.751776934,2.673331738,0.009817365,2.741959572,0.005189052,1,0.957033643,0.983533624
0.001L2_Slap,2.900199413,2.895051479,0.004589768,2.895609617,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.89534235,2.861434937,0.004320026,2.891022205,0.004274062,1,0.982987968,0.989622082
0.001L2_Slap,2.899969339,2.920377016,0.005298112,2.894671202,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.636375427,2.646036148,0.004224699,2.63215065,0.00228719,1,0.984494055,0.987593205
0.001L2_Slap,2.897982121,2.901215553,0.003628501,2.894353628,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.819254637,2.814092636,0.005462153,2.813792467,0.001552495,1,0.975296654,0.978986536
0.001L2_Slap,2.898345709,2.933847666,0.003934028,2.894411564,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.837539196,2.861147642,0.00478801,2.832751274,0.000388151,1,0.978233434,0.979484387
0.001L2_Slap,2.896930456,2.906845331,0.003368741,2.893561602,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.691098928,2.725715637,0.002392924,2.688705921,0.000437438,1,0.990269737,0.990476422
0.001L2_Slap,2.901607275,2.965017557,0.004846753,2.896760464,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.936741829,2.886221647,0.009507748,2.927234173,0.006319681,1,0.954792449,0.953835698
0.001L2_Slap,2.896150351,2.917408466,0.003647504,2.892502785,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.805007935,2.814595699,0.002784797,2.802223206,0.00075933,1,0.987679048,0.987050026
0.001L2_Slap,2.897257328,2.925006628,0.004290251,2.892966986,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.81859374,2.836243629,0.001463719,2.817130089,0.001325091,1,0.993806828,0.990576219
0.001L2_Slap,2.902812243,2.975196123,0.00469095,2.898121357,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.773450851,2.78500247,0.00304385,2.770406961,0.005926024,1,0.9864708,0.9784115
0.001L2_Slap,2.899211884,2.942722321,0.003593414,2.895618439,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.956350803,3.010421515,0.005207898,2.951142788,0.001113009,1,0.975712067,0.985288635
0.001L2_Slap,2.900983572,2.951735497,0.005791821,2.895191669,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.807315588,2.762314558,0.006015577,2.801300049,0.006813334,1,0.972796014,0.961355076
0.001L2_Slap,2.895839453,2.893289089,0.003116644,2.892722845,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.828101158,2.80687809,0.004256124,2.823845148,0.001031439,1,0.980543925,0.983846658
0.001L2_Slap,2.895098209,2.90710187,0.003162096,2.891936064,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.778209686,2.786050797,0.002494169,2.77571559,0.000637535,1,0.988780392,0.99117446
0.001L2_Slap,2.896848202,2.88440299,0.004539642,2.892308474,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.642363071,2.615232468,0.00810921,2.634253979,0.001740016,1,0.96590528,0.982558218
0.001L2_Slap,2.894431591,2.91976738,0.002976227,2.891455412,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.853172302,2.833704472,0.004519779,2.848652601,0.002671877,1,0.979497128,0.984889479
0.001L2_Slap,2.896053314,2.881579161,0.003202908,2.892850399,TRUE,0,0.001,Adam,0,0.001,FALSE,512,,2.792016983,2.787258625,0.004618094,2.787398815,0.000708715,1,0.979073296,0.981796568
