model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
n0_size40256_originalsize5032,2.799692869,2.803680658,0.000670657,2.799022198,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.71450305,2.721605301,0.000189668,2.714313269,0.001358011,1,0.999347356,0.998939055
n0_size40256_originalsize5032,2.8026824,2.828990459,0.000680306,2.802002192,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.837254047,2.847458601,0.001133491,2.836120605,0.002710905,1,0.994855754,0.995006042
n0_size40256_originalsize5032,2.79954505,2.802417278,0.000526749,2.799018383,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.796693087,2.802888393,0.000210715,2.796482325,0.002721716,1,0.999145688,0.999152004
n0_size40256_originalsize5032,2.800141573,2.808175325,0.00061897,2.799522638,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.670375109,2.68431592,0.000387056,2.669988155,0.001480677,1,0.998327668,0.998791255
n0_size40256_originalsize5032,2.798893213,2.808751106,0.00047531,2.798417807,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.582067966,2.593288898,0.000177311,2.581890583,0.001385429,1,0.999262544,0.999225593
n0_size40256_originalsize5032,2.797309637,2.814882994,0.000403075,2.796906471,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.843203545,2.858030558,0.000197766,2.843005896,0.001492652,1,0.99912042,0.999198042
n0_size40256_originalsize5032,2.796303988,2.804269314,0.000445544,2.795858383,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.696261644,2.701384068,0.000261967,2.695999622,0.001619785,1,0.998916414,0.999248566
n0_size40256_originalsize5032,2.797157526,2.796785831,0.000794052,2.796363592,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.821743011,2.829120159,0.000159944,2.821583033,0.001508073,1,0.999298464,0.99848911
n0_size40256_originalsize5032,2.796870232,2.813154459,0.000322814,2.796547413,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.786659956,2.806591272,0.000397021,2.786262989,0.002656206,1,0.998381402,0.998990949
n0_size40256_originalsize5032,2.795337439,2.806407452,0.000470476,2.794867039,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.945811272,2.941059113,0.000397097,2.945414066,0.001653298,1,0.998063354,0.999304713
n0_size40256_originalsize5032,2.795969725,2.817256451,0.000320254,2.795649529,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.700687885,2.719603539,0.000260385,2.700427532,0.001603143,1,0.998964513,0.99931694
n0_size40256_originalsize5032,2.79537344,2.800763369,0.000565563,2.794807911,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.698475838,2.707821846,0.000344181,2.698131561,0.00145329,1,0.998485206,0.998093202
n0_size40256_originalsize5032,2.794337034,2.810946703,0.000299103,2.794037819,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.747462273,2.767899036,0.00029746,2.747164726,0.001903309,1,0.998778153,0.999288572
n0_size40256_originalsize5032,2.793893814,2.807777882,0.000367411,2.793526411,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.783545017,2.795390844,0.001210582,2.782334328,0.001010799,1,0.994525417,0.995945898
n0_size40256_originalsize5032,2.794022322,2.808052778,0.000595595,2.793426752,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.844309092,2.86757946,0.000122207,2.844186783,0.001864174,1,0.999454704,0.999493818
n0_size40256_originalsize5032,2.793777704,2.817508698,0.00053335,2.793244362,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.868599176,2.879324436,0.00029001,2.868309259,0.002317855,1,0.998687903,0.998314685
n0_size40256_originalsize5032,2.792376518,2.793861151,0.000792426,2.791584015,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.794130087,2.796963453,0.000102854,2.794027328,0.002555222,1,0.99956243,0.999351032
n0_size40256_originalsize5032,2.793542862,2.824517488,0.000356702,2.793186188,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.831873178,2.851422787,0.000267675,2.831605434,0.001718727,1,0.998914644,0.998924087
n0_size40256_originalsize5032,2.791369915,2.806363583,0.000243821,2.791126013,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.783946037,2.798713207,0.000603697,2.783342361,0.001656043,1,0.997278421,0.997967268
n0_size40256_originalsize5032,2.791473866,2.79663682,0.000822131,2.790651798,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.739439964,2.751521111,0.000106118,2.739333868,0.002205099,1,0.999525803,0.999343419
n0_size40256_originalsize5032,2.789967299,2.803028107,0.000193863,2.789773464,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.61228466,2.616657734,0.00014505,2.612139702,0.001972839,1,0.999386526,0.999383176
n0_size40256_originalsize5032,2.790612459,2.8062222,0.000228711,2.790383816,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.655371666,2.677863598,0.000223502,2.655148268,0.001535218,1,0.999140273,0.999444181
n0_size40256_originalsize5032,2.790141582,2.795856237,0.000932787,2.789208889,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.590524197,2.602998257,0.00010439,2.590419769,0.001451094,1,0.999555522,0.999333457
n0_size40256_originalsize5032,2.789349079,2.796016216,0.000263371,2.789085627,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.726154566,2.733744144,0.000198097,2.72595644,0.00229848,1,0.999144261,0.999494605
n0_size40256_originalsize5032,2.790667534,2.805406332,0.000321557,2.790345907,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.779892683,2.774415016,0.001376694,2.778516054,0.003340736,1,0.993776707,0.998717363
n0_size40256_originalsize5032,2.7902565,2.794883251,0.000544794,2.789711714,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.722200394,2.745769978,0.00025561,2.721944809,0.002610881,1,0.998938896,0.999563983
n0_size40256_originalsize5032,2.790035248,2.794750452,0.001603818,2.788431406,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.822695971,2.870394707,0.006615636,2.816080332,0.011995038,1,0.972857392,0.994652314
n0_size40256_originalsize5032,2.791159868,2.807709455,0.000700644,2.790459156,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.821862936,2.840584278,0.001784917,2.820078135,0.002054225,1,0.992745566,0.99814483
n0_size40256_originalsize5032,2.790338516,2.79620266,0.00039921,2.789939404,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.805854321,2.795292616,0.001532956,2.804321289,0.004024871,1,0.992987472,0.998457183
n0_size40256_originalsize5032,2.790151596,2.823731422,0.000301004,2.789850473,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.828377247,2.846292019,0.000284398,2.828092813,0.002121136,1,0.998722458,0.998811151
n0_size40256_originalsize5032,2.788904667,2.792598724,0.000216032,2.78868866,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.864974499,2.866783381,7.51E-05,2.864899397,0.001789043,1,0.999660556,0.99948252
n0_size40256_originalsize5032,2.787787437,2.803874969,0.000356794,2.787430525,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.837299109,2.852485418,0.000176596,2.83712244,0.001611554,1,0.999229585,0.999195807
n0_size40256_originalsize5032,2.787014008,2.792907715,0.000408877,2.78660512,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.861750841,2.863605976,8.93E-05,2.861661434,0.001774813,1,0.999582303,0.999347413
n0_size40256_originalsize5032,2.78694129,2.794582605,0.000167891,2.786773443,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.725688457,2.732711554,7.83E-05,2.725610256,0.001624453,1,0.99967144,0.99967296
n0_size40256_originalsize5032,2.787119865,2.803752184,0.000229755,2.78689003,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.575572014,2.588076115,0.000140718,2.575431347,0.001698156,1,0.999435269,0.999355504
n0_size40256_originalsize5032,2.787236691,2.804938793,0.000274248,2.786962509,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.763524055,2.780516148,0.000314648,2.763209343,0.002081452,1,0.99874145,0.999033236
n0_size40256_originalsize5032,2.786742449,2.787417412,0.000565058,2.786177397,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.698181391,2.70933485,8.10E-05,2.698100328,0.002438609,1,0.999669536,0.999454768
n0_size40256_originalsize5032,2.789651871,2.818309307,0.001114115,2.788537741,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.763668537,2.775649548,0.000592419,2.763076067,0.002432931,1,0.997391886,0.994491865
n0_size40256_originalsize5032,2.788077116,2.811818123,0.000148619,2.787928581,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.828056574,2.836461067,8.07E-05,2.82797575,0.003100416,1,0.999627125,0.999609697
n0_size40256_originalsize5032,2.787376165,2.787197351,0.000558451,2.786817789,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.82971859,2.831884384,5.88E-05,2.8296597,0.001669503,1,0.999741663,0.999711442
n0_size40256_originalsize5032,2.786135912,2.792205334,0.000260736,2.785875082,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.788408756,2.800865173,0.000223618,2.78818512,0.00275323,1,0.999071807,0.999350389
n0_size40256_originalsize5032,2.787431002,2.792869329,0.000129551,2.78730154,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.733120918,2.737727642,3.68E-05,2.733084202,0.001646906,1,0.999873871,0.999875951
n0_size40256_originalsize5032,2.786678076,2.802350044,0.000297972,2.786380053,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.880348682,2.896247864,0.000368152,2.879980564,0.002463756,1,0.998390369,0.999018624
n0_size40256_originalsize5032,2.784516335,2.793904781,9.86E-05,2.784417868,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.808113098,2.81802702,8.71E-05,2.808026075,0.001657922,1,0.999609402,0.999624363
n0_size40256_originalsize5032,2.785407782,2.795439482,0.000156962,2.785250902,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.665848255,2.68068099,0.000218354,2.665629864,0.001808776,1,0.999130205,0.999494641
n0_size40256_originalsize5032,2.785149336,2.800648689,0.000165489,2.784983873,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.882201672,2.888240337,5.48E-05,2.882146835,0.002314148,1,0.999763737,0.999648555
n0_size40256_originalsize5032,2.784165859,2.790274382,9.00E-05,2.784075737,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.838680506,2.85184288,6.66E-05,2.838613987,0.002013834,1,0.999716128,0.999830834
n0_size40256_originalsize5032,2.784629107,2.790914059,9.47E-05,2.784534454,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.909579754,2.913045883,5.22E-05,2.90952754,0.002646587,1,0.999749109,0.999774266
n0_size40256_originalsize5032,2.784349203,2.792142868,0.000230801,2.784118414,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.739675045,2.754552603,0.000128835,2.739546299,0.002053308,1,0.999466934,0.999573367
n0_size40256_originalsize5032,2.783582449,2.798084259,0.000114293,2.783468246,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.775388956,2.794912815,0.000112668,2.775276184,0.002278031,1,0.999520084,0.999580261
n0_size40256_originalsize5032,2.783108711,2.793787956,0.00018478,2.782923937,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.692965508,2.706894159,0.000322011,2.692643404,0.001733267,1,0.998630106,0.999094554
n0_size40256_originalsize5032,2.783991814,2.802259445,0.000137332,2.783854485,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.791267157,2.810245514,0.000119163,2.791147947,0.002771121,1,0.999514326,0.999368003
n0_size40256_originalsize5032,2.784229755,2.791942596,0.000112018,2.784117699,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.777830601,2.777316093,5.54E-05,2.777775288,0.001969201,1,0.999751637,0.999767005
n0_size40256_originalsize5032,2.783451557,2.79563117,0.000123447,2.783328056,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.776833296,2.787991047,0.000109367,2.776723862,0.002005634,1,0.999548266,0.999603169
n0_size40256_originalsize5032,2.785089016,2.800531149,9.00E-05,2.784999132,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.737115145,2.74028039,0.00040749,2.736707687,0.002386862,1,0.998188705,0.999568789
n0_size40256_originalsize5032,2.78354764,2.789688349,0.000131672,2.783416033,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.764064312,2.76787734,4.95E-05,2.764014721,0.003001792,1,0.999778348,0.999827032
n0_size40256_originalsize5032,2.783602715,2.7968297,9.82E-05,2.783504486,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.89718318,2.913708448,0.000210594,2.896972656,0.002701232,1,0.99907226,0.999576971
n0_size40256_originalsize5032,2.784160614,2.793732643,0.000109891,2.784050703,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.686221123,2.696843147,6.95E-05,2.686151505,0.001909495,1,0.99972593,0.999779024
n0_size40256_originalsize5032,2.783130646,2.794913769,0.000220164,2.782910585,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.705945253,2.716150522,0.000158815,2.705786467,0.002144803,1,0.999360144,0.999342922
n0_size40256_originalsize5032,2.782341957,2.794480085,0.000106592,2.782235384,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.63414216,2.6562953,0.000344408,2.633797646,0.002027718,1,0.99867763,0.999639257
n0_size40256_originalsize5032,2.782824278,2.79519105,0.000227725,2.782596588,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.698797226,2.721049786,0.001332028,2.697465181,0.001979496,1,0.994594248,0.999046554
n0_size40256_originalsize5032,2.783870459,2.804493427,0.000488037,2.783382416,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.678082943,2.688337326,0.000120072,2.67796278,0.002852921,1,0.999601074,0.998152542
n0_size40256_originalsize5032,2.782619238,2.78674984,0.000421589,2.782197714,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.67376256,2.671789646,0.000508635,2.673254013,0.002589072,1,0.997791015,0.999572192
n0_size40256_originalsize5032,2.786392689,2.77483654,0.000675145,2.785717487,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.933692932,2.929721832,6.77E-05,2.933625221,0.001974715,1,0.999676598,0.997901256
n0_size40256_originalsize5032,2.783952236,2.801508904,0.000247983,2.783704281,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.707937717,2.721826553,8.81E-05,2.707849503,0.003573557,1,0.999734369,0.999308726
n0_size40256_originalsize5032,2.782624006,2.793353796,8.39E-05,2.782540083,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.880340099,2.886670113,8.90E-05,2.880251169,0.00206149,1,0.999588391,0.999668131
n0_size40256_originalsize5032,2.782797098,2.802022934,0.000241093,2.782556057,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.794088125,2.807595015,8.18E-05,2.794006348,0.001829936,1,0.999643178,0.999309919
n0_size40256_originalsize5032,2.782636881,2.78357935,0.000391107,2.782245874,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.702001333,2.692813396,0.000438067,2.701563358,0.002275174,1,0.998104132,0.999199926
n0_size40256_originalsize5032,3.034708261,3.306801319,0.048691414,2.98601675,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.895307064,2.84624815,0.023755981,2.871551037,0.16890085,1,0.899295795,0.829012612
n0_size40256_originalsize5032,2.905540228,2.752977133,0.031938471,2.873601675,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.927663088,2.813257694,0.027732564,2.899930477,0.015001309,1,0.880565052,0.801070743
n0_size40256_originalsize5032,2.816679478,2.779755831,0.005173175,2.811506271,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.813726902,2.72675705,0.016152734,2.797574282,0.001696916,1,0.927659623,0.937639302
n0_size40256_originalsize5032,2.800720692,2.786044836,0.002275632,2.798444986,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.83033824,2.818625212,0.002325204,2.828012943,0.002016345,1,0.989509397,0.986883743
n0_size40256_originalsize5032,2.794852018,2.794833899,0.000667708,2.794184208,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.83147049,2.848283768,0.001658982,2.829811573,0.001856662,1,0.992826341,0.997438711
n0_size40256_originalsize5032,2.790400267,2.817972422,0.000900174,2.789499998,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.788194656,2.818147659,0.00110095,2.787093639,0.001211117,1,0.995584919,0.996605301
n0_size40256_originalsize5032,2.787584305,2.807760715,0.000504477,2.787079811,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.698734283,2.711934805,0.001149754,2.697584629,0.001065518,1,0.994950393,0.995603353
n0_size40256_originalsize5032,2.784657955,2.788794518,0.000214488,2.784443378,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.765113115,2.766655922,0.000309128,2.764803886,0.000785855,1,0.998617104,0.998697544
n0_size40256_originalsize5032,2.783648491,2.790333748,0.000212803,2.783435583,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.751819372,2.759608269,0.000345577,2.751473904,0.000816612,1,0.998469943,0.998329734
n0_size40256_originalsize5032,2.783494711,2.795693398,0.00022055,2.783274174,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.765143871,2.778636456,0.000331236,2.764812708,0.000922385,1,0.998558782,0.998770652
n0_size40256_originalsize5032,2.782458544,2.794116735,0.000266407,2.78219223,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.72672987,2.733980656,0.00020066,2.726529121,0.001101504,1,0.999173729,0.999257747
n0_size40256_originalsize5032,2.782125235,2.796224356,0.000302242,2.78182292,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.748044014,2.757398605,0.000781962,2.747262001,0.001039975,1,0.996575834,0.996785181
n0_size40256_originalsize5032,2.782009125,2.791880131,0.000166736,2.78184247,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.850321054,2.852445602,0.001005588,2.849315405,0.001556968,1,0.99527036,0.996790837
n0_size40256_originalsize5032,2.781594992,2.786795378,0.000122899,2.781472206,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.715613127,2.721508265,0.000401069,2.715212107,0.001351424,1,0.998217738,0.99844798
n0_size40256_originalsize5032,2.781617641,2.78832078,0.000120731,2.781497002,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.868589878,2.877032995,0.000154668,2.868435144,0.001265241,1,0.999289114,0.999429502
n0_size40256_originalsize5032,2.780987978,2.791038275,0.000147441,2.780840635,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.730184555,2.739818096,0.000123016,2.730061531,0.001276706,1,0.999487793,0.999436036
n0_size40256_originalsize5032,2.780818939,2.782638311,0.000124158,2.780694723,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.645740032,2.646686077,7.21E-05,2.64566803,0.000871866,1,0.9996881,0.999697125
n0_size40256_originalsize5032,2.780421257,2.785978079,8.95E-05,2.78033185,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.797694683,2.803564548,0.000120741,2.797574043,0.001202308,1,0.99944707,0.999386978
n0_size40256_originalsize5032,2.781000376,2.794525385,0.000189054,2.78081131,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.790143967,2.80053854,4.46E-05,2.790099382,0.001645117,1,0.999810573,0.99974496
n0_size40256_originalsize5032,2.77955389,2.785095453,8.56E-05,2.779468298,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.758443594,2.76417923,4.46E-05,2.75839901,0.00157081,1,0.999802396,0.999806484
n0_size40256_originalsize5032,2.780243158,2.78934288,0.000158677,2.780084372,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.829082489,2.837808609,0.000158379,2.828924179,0.001231204,1,0.999315916,0.999472502
n0_size40256_originalsize5032,2.780120134,2.788068056,0.000123427,2.779996634,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.859566212,2.863965034,0.000100024,2.859466076,0.001501793,1,0.999538526,0.999520398
n0_size40256_originalsize5032,2.780085087,2.788367033,0.000104548,2.779980421,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.682925701,2.688048363,0.000123388,2.6828022,0.001352179,1,0.999496482,0.999375529
n0_size40256_originalsize5032,2.779974461,2.790520906,0.000151282,2.779823065,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.776151419,2.785548925,0.000198978,2.775952339,0.001163142,1,0.999132096,0.999126335
n0_size40256_originalsize5032,2.780007601,2.789489031,0.000118399,2.779889107,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.643084764,2.652144909,9.92E-05,2.642985582,0.001180599,1,0.999592224,0.999522074
n0_size40256_originalsize5032,2.779677153,2.786832809,7.86E-05,2.779598475,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.750315428,2.759913683,5.05E-05,2.750264883,0.001015145,1,0.999786269,0.999771204
n0_size40256_originalsize5032,2.779303074,2.785883427,7.31E-05,2.779229879,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.845885754,2.846262455,0.0004229,2.845462799,0.001215583,1,0.998025031,0.998702301
n0_size40256_originalsize5032,2.779242039,2.783017397,6.69E-05,2.779175043,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.811143398,2.813126087,4.77E-05,2.811095715,0.001466935,1,0.999785546,0.999804957
n0_size40256_originalsize5032,2.779909849,2.783871889,7.71E-05,2.77983284,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.872601986,2.87780118,5.29E-05,2.872549057,0.00117558,1,0.999766805,0.999821219
n0_size40256_originalsize5032,2.779734135,2.784446239,7.04E-05,2.779663801,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.887677193,2.890963316,0.00020479,2.887472391,0.001431048,1,0.999040794,0.99936911
n0_size40256_originalsize5032,2.779295683,2.782903671,6.79E-05,2.779227734,FALSE,0,0.001,Adam,0,0.0001,FALSE,512,2.690771103,2.689992428,0.00035348,2.690417528,0.001609801,1,0.998446803,0.998872602
